Date,Open,High,Low,Close,Volume
2010-01-04,134.57037565425037,135.35785674492806,131.50798034279995,131.9542236328125,99480.0
2010-01-05,133.7829296654084,136.49534272265078,132.2517317607362,135.948486328125,148210.0
2010-01-06,136.59155834634376,137.89525514431466,134.045392358909,137.25653076171875,177430.0
2010-01-07,136.4953285617076,137.80778377240657,133.87041814030968,134.92037963867188,122270.0
2010-01-08,135.19160880736868,140.43268438919756,135.19160880736868,137.76840209960938,340780.0
2010-01-11,139.12023093328835,139.43084157690538,136.84968248207952,137.59339904785156,96660.0
2010-01-12,138.24087747570067,138.68274162981544,135.27035037364095,137.63714599609375,81820.0
2010-01-13,135.620339406292,137.4052723681488,133.7828970285422,135.53721618652344,521630.0
2010-01-14,136.4515793198437,138.2408916803571,135.6203603448084,136.2065887451172,892200.0
2010-01-15,136.50408744089998,136.6615890248312,133.2010801626587,133.4766845703125,128240.0
2010-01-18,133.4766866587734,135.15664127572305,132.03299109691028,132.30422973632812,79710.0
2010-01-19,132.38297163506277,132.86420793127954,129.058095445171,130.16493225097656,208910.0
2010-01-20,129.93742176657497,130.45803008219934,128.62060074851192,129.0974578857422,81610.0
2010-01-21,129.0580530194477,130.72049056789442,127.74559810720604,128.25308227539062,99190.0
2010-01-22,126.95815159200896,126.95815159200896,122.49581169037906,124.7969741821289,166240.0
2010-01-25,124.24574380681337,127.22063687724004,123.02077762706124,125.89505767822266,94460.0
2010-01-27,124.33322562047334,127.30375274723612,122.75827682383265,124.00949096679688,438750.0
2010-01-28,124.33324445961608,129.84555940760015,123.5457766174694,126.57754516601562,200820.0
2010-01-29,126.8706540483783,131.24550464835633,124.68322874838928,128.5724639892578,231040.0
2010-02-01,125.31322223071746,132.73296593466688,125.31322223071746,131.90611267089844,125640.0
2010-02-02,130.81240847318367,134.57040420043688,130.81240847318367,132.55360412597656,260020.0
2010-02-03,132.86420206891836,134.2116636388714,130.8080301317872,131.22801208496094,130140.0
2010-02-04,131.24550597794104,132.2079651090957,129.50431061515616,130.733642578125,92860.0
2010-02-05,130.37053700478805,130.98301343022226,127.4175127937093,128.9793243408203,135830.0
2010-02-08,130.80800613278342,132.98230719135225,128.83932356530198,132.02857971191406,118770.0
2010-02-09,131.0704989030559,135.70347740051972,131.0704989030559,134.96412658691406,319720.0
2010-02-10,134.74538731865454,134.74538731865454,131.43362215640144,132.32171630859375,113620.0
2010-02-11,132.89043067758394,134.21164401673497,131.94546140786113,133.00856018066406,52370.0
2010-02-15,132.20796897487352,134.5616408264848,131.6829948927983,133.30606079101562,55490.0
2010-02-16,134.22037987703186,136.4428111629939,133.4329122140901,134.9728546142578,177230.0
2010-02-17,134.01916131362066,137.19092806929652,132.99544785252758,134.91600036621094,110930.0
2010-02-18,134.7453869933304,136.3115776553668,134.04540821744874,135.21786499023438,28450.0
2010-02-19,134.92037043826704,136.58280825139457,132.645442887792,135.43222045898438,468950.0
2010-02-22,132.20794978807768,137.18653138049913,132.20794978807768,134.3560028076172,46190.0
2010-02-23,134.92036258748874,139.73269775187055,134.92036258748874,137.5408935546875,339390.0
2010-02-24,135.6203530312658,137.54528459359122,133.6079191179775,134.09352111816406,79020.0
2010-02-25,134.46540063994328,134.46540063994328,131.9454821904397,133.231689453125,103340.0
2010-02-26,134.1941476523111,137.8077784655941,134.15039647677563,134.82412719726562,94770.0
2010-03-02,135.6203697934185,136.71408256071206,133.86605024236408,135.53286743164062,110810.0
2010-03-03,136.4077911376953,137.80774834291475,133.43289876533075,136.4077911376953,100720.0
2010-03-04,136.49531652394126,138.88398105847705,135.7340834902007,138.36337280273438,115170.0
